dataset,feature_selection,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max
Traditional + Fowler,f_classif_20,0.20035166702603818,0.33374844333748444,0.6542372881355932,0.8220338983050848,0.3041434637994652,0.463267070008643,0.5594884026446707,0.7085818993675476,0.5004668049792531,0.6794605809128631
Traditional + Fowler,f_classif_50,0.2174068120774983,0.2385238523852385,0.7494350282485875,0.9011299435028248,0.3359137962742013,0.36177474402730375,0.5686501697786774,0.6055517268609251,0.545746887966805,0.6602697095435685
Traditional + Fowler,mutual_info_classif_20p,0.21533132878900782,0.2878103837471783,0.746045197740113,1.0,0.3320914776305684,0.4112903225806452,0.5599349241559524,0.6597247647147503,0.5578319502074689,0.8163900414937759
Traditional + Fowler,mutual_info_classif_50p,0.22324244523585515,0.25972660357518396,0.7494350282485875,1.0,0.3420315000583046,0.3785440613026819,0.5747810465258186,0.6252360031299578,0.5357365145228216,0.8163900414937759
Traditional + Fowler,recursive_elimination,0.19725896414054636,0.2463636363636364,0.7011299435028249,1.0,0.3051633294800518,0.3727647867950481,0.527502709997918,0.6194265572617176,0.5823651452282157,0.8163900414937759
Designite,all,0.062459613287975654,0.0743801652892562,0.3538461538461538,0.4358974358974359,0.10558176991818229,0.12056737588652483,0.5404224216150821,0.5698491111335147,0.29114713216957605,0.3104738154613466
Designite,chi2_20p,0.10423913043478264,0.11304347826086955,0.4717948717948719,0.4871794871794872,0.17024634558266846,0.17040358744394618,0.6319000571294151,0.6354639244547502,0.22356608478802992,0.23067331670822944
Designite,chi2_50p,0.1110577074026828,0.11403508771929825,0.3615384615384616,0.4871794871794872,0.16884470942472884,0.17040358744394618,0.6059985885673957,0.6354639244547502,0.17331670822942646,0.23067331670822944
Designite,f_classif_20,0.10250382346515183,0.11304347826086955,0.4256410256410256,0.4871794871794872,0.16333078686019858,0.1688311688311688,0.6153106832005913,0.6256343045333871,0.21346633416458854,0.2493765586034913
Designite,f_classif_50,0.08990435766836448,0.11403508771929825,0.2743589743589744,0.3333333333333333,0.13538370208675024,0.16993464052287582,0.5654887925530129,0.6004805591961555,0.17169576059850375,0.1807980049875312
Designite,mutual_info_classif_20p,0.10869565217391305,0.10869565217391304,0.2564102564102564,0.2564102564102564,0.15267175572519084,0.15267175572519084,0.5744698726350103,0.5744698726350103,0.13840399002493767,0.13840399002493767
Designite,mutual_info_classif_50p,0.06547619047619048,0.06547619047619048,0.282051282051282,0.28205128205128205,0.10628019323671498,0.10628019323671498,0.5381422858487079,0.5381422858487079,0.23067331670822938,0.23067331670822944
Designite,recursive_elimination,0.08516699567716515,0.1037037037037037,0.3076923076923077,0.4871794871794872,0.13254502052858988,0.1630901287553648,0.5710152233088014,0.6289108445071748,0.19127182044887783,0.2456359102244389
Designite + Fowler,all,0.057503510827941764,0.06390977443609022,0.5833333333333333,0.9444444444444444,0.10414448779261302,0.11971830985915495,0.6450229489386116,0.7579365079365078,0.2969949916527545,0.4173622704507513
Designite + Fowler,chi2_20p,0.13061095011735596,0.13978494623655913,0.5944444444444444,0.7222222222222222,0.2136865761865762,0.2342342342342342,0.7363788487282463,0.7922642952763435,0.13021702838063437,0.14357262103505844
Designite + Fowler,chi2_50p,0.052173371132564664,0.05952380952380953,0.7444444444444445,0.9444444444444444,0.0974560786861983,0.1118421052631579,0.6645630139606042,0.7407248039778159,0.41051752921535895,0.4791318864774624
Designite + Fowler,f_classif_20,0.04668175029236384,0.05167173252279635,0.8055555555555556,0.9444444444444444,0.08824455305185891,0.09798270893371758,0.6485609103078983,0.7037196404666284,0.49899833055091813,0.5225375626043406
Designite + Fowler,f_classif_50,0.05476872977496293,0.06563706563706563,0.7444444444444446,0.9444444444444444,0.1019743532836771,0.1227436823104693,0.6748039778160261,0.76396060432205,0.39065108514190316,0.4490818030050083
Designite + Fowler,mutual_info_classif_20p,0.05646920242100935,0.07975460122699386,0.7666666666666667,0.9444444444444444,0.10457321588777498,0.143646408839779,0.6709409064830753,0.7320233314209217,0.41903171953255425,0.4924874791318865
Designite + Fowler,mutual_info_classif_50p,0.05002650963235546,0.06227106227106227,0.7277777777777779,0.9444444444444444,0.09360303988229096,0.1168384879725086,0.6513243449990439,0.7519124115509658,0.420534223706177,0.4574290484140234
Designite + Fowler,recursive_elimination,0.05420559056790342,0.06324110671936757,0.6333333333333334,0.9444444444444444,0.09959281538779866,0.11808118081180813,0.6484222604704531,0.7467489003633582,0.33739565943238736,0.4390651085141904
Fowler,all,0.06034952586546601,0.08839779005524863,0.6333333333333333,0.8,0.10927691504074381,0.15165876777251186,0.5990032452480295,0.6519239684747333,0.4325767690253671,0.5180240320427236
Fowler,chi2_20p,0.14975899147200597,0.15053763440860216,0.44333333333333347,0.4666666666666667,0.22384823848238483,0.22764227642276424,0.6691631896152062,0.6783959202596199,0.12309746328437918,0.1268357810413885
Fowler,chi2_50p,0.0792820976338363,0.08695652173913042,0.4666666666666667,0.5333333333333333,0.13549781169687972,0.14953271028037382,0.6206768660176171,0.6498377375985164,0.23765020026702272,0.2523364485981308
Fowler,f_classif_20,0.14998146088246198,0.15053763440860216,0.45000000000000007,0.4666666666666667,0.22493224932249323,0.22764227642276424,0.6718011126564672,0.6783959202596199,0.1241655540720961,0.1268357810413885
Fowler,f_classif_50,0.08360168380027601,0.08743169398907104,0.5,0.5333333333333333,0.143233447990551,0.15023474178403756,0.6357440890125174,0.6505331478905887,0.23938584779706273,0.2523364485981308
Fowler,mutual_info_classif_20p,0.14684431977559606,0.15053763440860216,0.4533333333333334,0.4666666666666667,0.2218312674930028,0.22764227642276424,0.6717292535929531,0.6783959202596199,0.127369826435247,0.12817089452603472
Fowler,mutual_info_classif_50p,0.1445120585047152,0.16666666666666666,0.4866666666666667,0.8333333333333334,0.21731481544775777,0.25,0.672262401483542,0.6978442280945758,0.15700934579439255,0.4739652870493992
Fowler,recursive_elimination,0.05706925334885008,0.08235294117647059,0.74,0.9666666666666668,0.10439929981166143,0.14,0.5962169680111267,0.6557950857672694,0.5360480640854473,0.630173564753004
Traditional,all,0.10370639321626633,0.1559633027522936,0.4619047619047619,0.7142857142857143,0.16279948838224828,0.2194513715710723,0.6148162182644941,0.7192328744052882,0.2484087102177554,0.37520938023450573
Traditional,chi2_20p,0.0931125923505192,0.10757946210268947,0.5650793650793651,0.7142857142857143,0.1594133001297733,0.18644067796610167,0.6292682413372069,0.687844722327481,0.31331658291457287,0.37353433835845895
Traditional,chi2_50p,0.10176110867919605,0.1625615763546798,0.5174603174603174,0.7142857142857143,0.16767349590619593,0.2481203007518797,0.6230095574923161,0.6990021472780094,0.2825795644891122,0.37353433835845895
Traditional,f_classif_20,0.08658306966473765,0.10804020100502512,0.5587301587301587,0.6984126984126984,0.1493145266469417,0.18655097613882865,0.6088522588522588,0.6843290808808051,0.3463149078726968,0.4865996649916248
Traditional,f_classif_50,0.10224077279454288,0.1518324607329843,0.5396825396825398,0.6825396825396826,0.16893076630587162,0.24501424501424499,0.6230242937139489,0.7329586122689571,0.302428810720268,0.5175879396984925
Traditional,mutual_info_classif_20p,0.09513112633910244,0.11152416356877323,0.5222222222222223,0.6825396825396826,0.16027802840183294,0.1863636363636364,0.621455938697318,0.6768557113384699,0.2897822445561139,0.3609715242881072
Traditional,mutual_info_classif_50p,0.10039529973467705,0.13983050847457626,0.5952380952380952,0.7142857142857143,0.16991344532231073,0.22994652406417115,0.6356384994316028,0.7227906193423435,0.3282244556113903,0.5586264656616415
Traditional,recursive_elimination,0.10437339113969375,0.1900826446280992,0.49365079365079356,1.0,0.16345135830940463,0.25,0.6025725232621785,0.7457159698539009,0.3,0.9472361809045228
Traditional + Designite,all,0.10560890023387792,0.14772727272727273,0.4461538461538462,0.7179487179487181,0.16484089189369816,0.2231075697211156,0.6211109990926504,0.7383976879389724,0.22094763092269326,0.3241895261845387
Traditional + Designite,chi2_20p,0.08099818513473149,0.10508474576271186,0.5717948717948719,0.7948717948717948,0.14135202224456864,0.18562874251497005,0.6191870820311187,0.7244345868199078,0.33802992518703245,0.43516209476309226
Traditional + Designite,chi2_50p,0.09379669492875813,0.13725490196078433,0.44871794871794873,0.6666666666666666,0.1523623451215732,0.19858156028368795,0.61007326007326,0.6747487986020095,0.2442643391521197,0.3291770573566085
Traditional + Designite,f_classif_20,0.08384753983497169,0.10545454545454544,0.5615384615384617,0.7435897435897436,0.14522860774159058,0.1847133757961784,0.621660449642101,0.7105891050845179,0.32406483790523694,0.5062344139650873
Traditional + Designite,f_classif_50,0.09036079937782542,0.11926605504587155,0.4435897435897435,0.5897435897435898,0.1482949917361647,0.19246861924686195,0.6031841247437578,0.6788822797997112,0.2527431421446384,0.3827930174563591
Traditional + Designite,mutual_info_classif_20p,0.09086462394469214,0.11152416356877323,0.5333333333333333,0.7692307692307693,0.15465656202415395,0.1948051948051948,0.6302970729576234,0.7279967738683335,0.2821695760598503,0.3466334164588529
Traditional + Designite,mutual_info_classif_50p,0.09651412279519174,0.1484375,0.5769230769230769,0.6923076923076923,0.16330877668040417,0.2275449101796407,0.6404274624458111,0.6895352354067951,0.30224438902743145,0.4326683291770573
Traditional + Designite,recursive_elimination,0.10222759163412223,0.12962962962962962,0.5897435897435896,0.7948717948717948,0.17313216317799932,0.20895522388059698,0.6623685183318211,0.7401619786940887,0.27206982543640895,0.3354114713216957
Traditional + Designite + Fowler,all,0.14773617765292987,0.1951219512195122,0.48571428571428565,0.7142857142857143,0.2207225430731726,0.2909090909090909,0.669984802431611,0.7398682877406282,0.16317567567567567,0.28040540540540543
Traditional + Designite + Fowler,chi2_20p,0.10170977670264292,0.13333333333333333,0.6142857142857142,0.8571428571428571,0.17345797414304792,0.2247191011235955,0.6741641337386018,0.7743161094224923,0.2716216216216216,0.34121621621621623
Traditional + Designite + Fowler,chi2_50p,0.13205822670673373,0.17777777777777778,0.4928571428571429,0.6428571428571429,0.2047942633717069,0.2711864406779661,0.6544072948328268,0.7274569402228976,0.1993243243243243,0.5405405405405406
Traditional + Designite + Fowler,f_classif_20,0.12090892190357846,0.15254237288135594,0.6642857142857143,0.9285714285714286,0.20304860756030402,0.2465753424657534,0.7128166160081053,0.8029381965552177,0.24324324324324326,0.3108108108108108
Traditional + Designite + Fowler,f_classif_50,0.14089929137411958,0.1836734693877551,0.5214285714285715,0.7142857142857143,0.21751254430671615,0.2857142857142857,0.6697568389057751,0.7505065856129686,0.19594594594594597,0.5439189189189191
Traditional + Designite + Fowler,mutual_info_classif_20p,0.1228842247580666,0.16666666666666666,0.6357142857142857,0.9285714285714286,0.20362977136661348,0.2647058823529412,0.7068642350557243,0.8133232016210739,0.22871621621621624,0.2972972972972973
Traditional + Designite + Fowler,mutual_info_classif_50p,0.1427202109512144,0.21428571428571427,0.4928571428571429,0.7857142857142857,0.21886157360595263,0.32142857142857145,0.6724924012158053,0.7651975683890577,0.16486486486486485,0.2533783783783784
Traditional + Designite + Fowler,recursive_elimination,0.14868361667641442,0.2352941176470588,0.47857142857142854,0.7142857142857143,0.2230538778952103,0.3333333333333333,0.6690729483282676,0.7844478216818643,0.15844594594594597,0.2702702702702703
Traditional + Fowler,all,0.14844569285636358,0.2702702702702703,0.4545454545454545,0.7727272727272727,0.2143592163123862,0.3389830508474577,0.6478676929477845,0.7650821718327439,0.17734204793028324,0.3071895424836601
Traditional + Fowler,chi2_20p,0.1042852387645757,0.14545454545454545,0.6363636363636364,0.7727272727272727,0.17843328508598702,0.2424242424242424,0.6783648845433743,0.7560848762221761,0.28366013071895424,0.3420479302832244
Traditional + Fowler,chi2_50p,0.12485665854835219,0.16883116883116886,0.509090909090909,0.7727272727272727,0.19912233171503355,0.2626262626262626,0.6633555231953402,0.7765238194299979,0.19716775599128541,0.25054466230936817
Traditional + Fowler,f_classif_20,0.1145393621343278,0.15294117647058825,0.590909090909091,0.7727272727272727,0.1900046052511006,0.2518518518518519,0.6779488246307468,0.7765238194299979,0.24335511982570807,0.3442265795206972
Traditional + Fowler,f_classif_50,0.1381205699319425,0.21052631578947367,0.5227272727272728,0.9090909090909092,0.21420282231450471,0.3037974683544304,0.6742926981485333,0.8252548366964844,0.1886710239651416,0.2766884531590414
Traditional + Fowler,mutual_info_classif_20p,0.11198448362204985,0.16853932584269662,0.65,0.7727272727272727,0.18953896208450277,0.27027027027027023,0.6886155606407323,0.7562408986894111,0.27647058823529413,0.3355119825708061
Traditional + Fowler,mutual_info_classif_50p,0.13963718072036624,0.25,0.4818181818181818,0.7727272727272727,0.21144606036060418,0.3333333333333333,0.661275223632203,0.7685146661119201,0.1764705882352941,0.25054466230936817
Traditional + Fowler,recursive_elimination,0.21790152168789384,1.0,0.44545454545454544,0.8181818181818182,0.1892115900186101,0.29850746268656714,0.6432078219263574,0.7855211150405659,0.17799564270152507,0.2788671023965142
Designite,all,0.5165894875048689,0.5873015873015873,0.4635802469135803,0.5555555555555556,0.4873905311808553,0.5309734513274337,0.6088734567901234,0.6381172839506173,0.35044444444444434,0.36666666666666653
Designite,chi2_20p,0.4562774536115244,0.4601769911504425,0.31604938271604943,0.32098765432098764,0.37342485330613284,0.3781818181818182,0.5521219135802469,0.5545910493827161,0.38177777777777777,0.38666666666666666
Designite,chi2_50p,0.5064264787324988,0.5114942528735632,0.5024691358024691,0.5493827160493827,0.504020394101332,0.5297619047619049,0.6135609567901235,0.627121913580247,0.3553333333333333,0.3622222222222222
Designite,f_classif_20,0.5725190839694657,0.5725190839694656,0.4629629629629629,0.462962962962963,0.5119453924914675,0.5119453924914675,0.6342592592592594,0.6342592592592593,0.31777777777777777,0.31777777777777777
Designite,f_classif_50,0.5112440191387562,0.5178571428571429,0.4962962962962963,0.5370370370370371,0.5034047481181239,0.5272727272727272,0.6148148148148149,0.6278935185185186,0.352,0.3555555555555556
Designite,mutual_info_classif_20p,0.6261682242990654,0.6261682242990654,0.4135802469135802,0.41358024691358025,0.4981412639405205,0.4981412639405205,0.6373456790123457,0.6373456790123457,0.29999999999999993,0.3
Designite,mutual_info_classif_50p,0.6261682242990654,0.6261682242990654,0.4135802469135802,0.41358024691358025,0.4981412639405205,0.4981412639405205,0.6373456790123457,0.6373456790123457,0.29999999999999993,0.3
Designite,recursive_elimination,0.5081436624559388,0.5185185185185185,0.4962962962962963,0.5555555555555556,0.5014072265903391,0.5313432835820896,0.6132523148148147,0.6288580246913579,0.35400000000000004,0.3644444444444445
Designite + Fowler,all,0.5639710975316594,0.625,0.5741935483870968,0.6559139784946236,0.5595259944495814,0.6,0.6749274620242363,0.698242020822666,0.2907801418439716,0.3191489361702128
Designite + Fowler,chi2_20p,0.46205887751869,0.4745762711864407,0.3096774193548387,0.3333333333333333,0.3704683808031074,0.389937106918239,0.5659498207885305,0.5740740740740741,0.3468085106382978,0.3546099290780142
